Store_ID,SKU,Batch_ID,Arrival_Date,Sell_Through_Percent,Days_Since_Arrival,Temperature,Humidity,Category,Shelf_Life,Spoiled
1005,Lettuce,B3394,21-06-2025,0.42,7,25.5,77,Leafy,4,0
1003,Bananas,B8941,22-06-2025,0.47,6,30,52,Fruit,5,0
1005,Beets,B4277,15-06-2025,0.31,13,27.8,55,Root,10,0
1006,Broccoli,B2972,23-06-2025,0.76,5,23.6,43,Leafy,6,0
1006,Spinach,B4193,23-06-2025,0.7,5,29.9,70,Leafy,5,0
1002,Tomatoes,B7930,27-06-2025,0.98,1,30.4,73,Fruit,6,0
1003,Carrots,B4346,23-06-2025,0.55,5,33.1,57,Root,14,0
1003,Spinach,B1472,21-06-2025,0.31,7,29.6,80,Leafy,5,0
1001,Bananas,B8617,25-06-2025,0.5,3,20.9,61,Fruit,5,0
1004,Tomatoes,B3571,20-06-2025,0.35,8,30.6,83,Fruit,6,1
1003,Mangoes,B5481,20-06-2025,0.34,8,27.7,30,Fruit,7,0
1003,Broccoli,B8427,23-06-2025,0.66,5,34.1,59,Leafy,6,0
1002,Apples,B6288,27-06-2025,0.7,1,31.7,49,Fruit,10,0
1001,Spinach,B6349,20-06-2025,0.36,8,36.5,62,Leafy,5,1
1003,Apples,B6165,16-06-2025,0.19,12,29.7,31,Fruit,10,0
1004,Beets,B1417,17-06-2025,0.33,11,31.8,90,Root,10,1
1004,Bananas,B7480,25-06-2025,0.67,3,31.6,52,Fruit,5,0
1003,Spinach,B5635,22-06-2025,0.26,6,23.9,62,Leafy,5,0
1005,Spinach,B9383,27-06-2025,0.65,1,31.2,55,Leafy,5,0
1006,Apples,B9137,26-06-2025,0.71,2,28.7,60,Fruit,10,0
1001,Apples,B3483,26-06-2025,0.71,2,30.2,76,Fruit,10,0
1005,Apples,B4850,26-06-2025,0.68,2,28.6,62,Fruit,10,0
1003,Bananas,B6540,26-06-2025,0.59,2,28.6,95,Fruit,5,0
1004,Bananas,B2139,20-06-2025,0.21,8,28.9,59,Fruit,5,0
1004,Beets,B2018,19-06-2025,0.66,9,28.7,69,Root,10,0
1004,Tomatoes,B3539,19-06-2025,0.13,9,34.1,74,Fruit,6,1
1001,Broccoli,B8348,25-06-2025,0.51,3,20.9,50,Leafy,6,0
1001,Carrots,B4725,20-06-2025,0.66,8,40.3,73,Root,14,0
1001,Beets,B1396,27-06-2025,0.43,1,27.2,64,Root,10,0
1006,Broccoli,B8842,27-06-2025,0.74,1,24.7,62,Leafy,6,0
1001,Broccoli,B4811,25-06-2025,0.59,3,25.6,68,Leafy,6,0
1002,Beets,B6234,22-06-2025,0.82,6,33.4,73,Root,10,0
1004,Tomatoes,B1315,19-06-2025,0.25,9,32.9,69,Fruit,6,1
1003,Lettuce,B1385,22-06-2025,0.31,6,27.6,57,Leafy,4,0
1006,Tomatoes,B2113,27-06-2025,0.71,1,39.8,69,Fruit,6,0
1002,Spinach,B4421,24-06-2025,0.61,4,26.7,57,Leafy,5,0
1005,Lettuce,B1117,25-06-2025,0.99,3,28.4,78,Leafy,4,0
1006,Mangoes,B7031,19-06-2025,0.26,9,31,76,Fruit,7,1
1002,Tomatoes,B4486,25-06-2025,0.61,3,27.4,89,Fruit,6,0
1005,Spinach,B5610,23-06-2025,0.85,5,33.2,76,Leafy,5,0
1005,Bananas,B9370,21-06-2025,0.35,7,38.1,65,Fruit,5,1
1002,Broccoli,B5198,22-06-2025,0.79,6,24.2,52,Leafy,6,0
1002,Bananas,B5265,21-06-2025,0.18,7,35.1,30,Fruit,5,0
1001,Carrots,B8399,27-06-2025,0.64,1,18,52,Root,14,0
1004,Beets,B7646,24-06-2025,0.63,4,35.5,70,Root,10,0
1002,Mangoes,B1682,21-06-2025,0.58,7,34.3,65,Fruit,7,0
1001,Broccoli,B4279,23-06-2025,0.71,5,25.2,50,Leafy,6,0
1006,Broccoli,B5970,22-06-2025,0.58,6,30.2,66,Leafy,6,0
1004,Spinach,B4765,23-06-2025,0.93,5,31.5,30,Leafy,5,0
1002,Beets,B1390,23-06-2025,0.74,5,24.2,50,Root,10,0
1001,Broccoli,B3964,22-06-2025,0.58,6,27.3,44,Leafy,6,0
1002,Lettuce,B7366,22-06-2025,0.32,6,24.4,70,Leafy,4,0
1003,Lettuce,B7402,23-06-2025,0.52,5,24.7,60,Leafy,4,0
1002,Lettuce,B8867,23-06-2025,0.1,5,28.8,74,Leafy,4,0
1005,Carrots,B5071,25-06-2025,0.81,3,30.3,78,Root,14,0
1005,Mangoes,B1004,27-06-2025,0.99,1,36.8,57,Fruit,7,0
1005,Spinach,B1183,23-06-2025,0.48,5,28.4,50,Leafy,5,0
1001,Carrots,B8291,15-06-2025,0.77,13,25.3,63,Root,14,0
1006,Apples,B2593,27-06-2025,0.83,1,29.6,50,Fruit,10,0
1003,Broccoli,B4125,21-06-2025,0.42,7,22.5,60,Leafy,6,0
1006,Bananas,B2246,23-06-2025,0.69,5,30.1,67,Fruit,5,0
1004,Spinach,B5873,27-06-2025,0.79,1,29.9,59,Leafy,5,0
1001,Carrots,B3323,19-06-2025,0.64,9,27.6,76,Root,14,0
1004,Broccoli,B2971,27-06-2025,0.6,1,33.4,65,Leafy,6,0
1004,Apples,B1235,26-06-2025,0.62,2,32.5,54,Fruit,10,0
1001,Broccoli,B8458,19-06-2025,0.36,9,30.9,56,Leafy,6,0
1003,Carrots,B1369,12-06-2025,0.35,16,32.2,82,Root,14,1
1001,Apples,B4530,26-06-2025,0.84,2,32,48,Fruit,10,0
1004,Tomatoes,B1489,27-06-2025,0.99,1,24.4,79,Fruit,6,0
1004,Tomatoes,B8630,21-06-2025,0.34,7,25.3,63,Fruit,6,0
1002,Spinach,B1721,26-06-2025,0.69,2,35.2,54,Leafy,5,0
1003,Carrots,B8850,21-06-2025,0.66,7,20.7,91,Root,14,0
1003,Spinach,B5455,24-06-2025,0.54,4,31.3,63,Leafy,5,0
1002,Lettuce,B1031,22-06-2025,0.29,6,33.2,90,Leafy,4,1
1001,Tomatoes,B9004,24-06-2025,0.74,4,32.6,69,Fruit,6,0
1006,Spinach,B5694,22-06-2025,0.4,6,28.1,81,Leafy,5,0
1001,Bananas,B8475,20-06-2025,0.41,8,34.3,55,Fruit,5,0
1005,Apples,B7115,17-06-2025,0.28,11,31,44,Fruit,10,0
1003,Beets,B9859,25-06-2025,0.94,3,30,69,Root,10,0
1003,Bananas,B7668,25-06-2025,0.61,3,24.7,55,Fruit,5,0
1005,Tomatoes,B7096,20-06-2025,0.32,8,32.7,67,Fruit,6,1
1003,Carrots,B3418,12-06-2025,0.33,16,28.7,72,Root,14,0
1006,Beets,B7681,22-06-2025,0.92,6,32.8,77,Root,10,0
1004,Mangoes,B5148,25-06-2025,0.74,3,24,49,Fruit,7,0
1003,Bananas,B8644,20-06-2025,0.35,8,30,71,Fruit,5,0
1005,Apples,B1700,22-06-2025,0.95,6,32.9,83,Fruit,10,0
1005,Apples,B6597,19-06-2025,0.71,9,26.8,64,Fruit,10,0
1006,Apples,B3285,15-06-2025,0.22,13,36.2,76,Fruit,10,1
1002,Tomatoes,B2339,21-06-2025,0.35,7,34.9,34,Fruit,6,0
1001,Beets,B9912,27-06-2025,0.79,1,24.8,64,Root,10,0
1005,Mangoes,B1066,23-06-2025,0.65,5,32.6,68,Fruit,7,0
1005,Apples,B4715,17-06-2025,0.43,11,27.6,75,Fruit,10,0
1006,Bananas,B9014,26-06-2025,0.72,2,23.5,51,Fruit,5,0
1003,Bananas,B9985,21-06-2025,0.29,7,34.4,71,Fruit,5,1
1005,Tomatoes,B4589,22-06-2025,0.52,6,29.4,95,Fruit,6,0
1006,Tomatoes,B2743,24-06-2025,0.72,4,28.7,72,Fruit,6,0
1006,Lettuce,B3551,21-06-2025,0.38,7,28.2,72,Leafy,4,0
1006,Broccoli,B1009,19-06-2025,0.27,9,32.9,67,Leafy,6,1
1001,Lettuce,B3365,27-06-2025,0.77,1,27,52,Leafy,4,0
1006,Carrots,B4962,15-06-2025,0.84,13,29.7,69,Root,14,0
1003,Broccoli,B9879,26-06-2025,0.65,2,33.6,55,Leafy,6,0
1002,Spinach,B1265,27-06-2025,0.68,1,33.1,82,Leafy,5,0
1003,Mangoes,B4392,25-06-2025,0.62,3,37.8,69,Fruit,7,0
1006,Mangoes,B2098,23-06-2025,0.54,5,31.5,59,Fruit,7,0
1004,Mangoes,B7912,22-06-2025,0.77,6,29.8,66,Fruit,7,0
1006,Tomatoes,B1173,23-06-2025,0.56,5,34,47,Fruit,6,0
1003,Tomatoes,B7142,24-06-2025,0.53,4,31.5,89,Fruit,6,0
1003,Tomatoes,B8838,27-06-2025,0.65,1,32.8,81,Fruit,6,0
1006,Lettuce,B1516,24-06-2025,0.82,4,28.8,48,Leafy,4,0
1003,Bananas,B1508,23-06-2025,0.37,5,28.9,82,Fruit,5,0
1006,Lettuce,B7287,21-06-2025,0.19,7,32.8,50,Leafy,4,0
1005,Mangoes,B7925,18-06-2025,0.31,10,32.8,55,Fruit,7,0
1005,Bananas,B9033,27-06-2025,0.73,1,28.3,75,Fruit,5,0
1004,Spinach,B8986,26-06-2025,0.74,2,30.2,88,Leafy,5,0
1004,Carrots,B9908,25-06-2025,0.8,3,27.2,63,Root,14,0
1001,Broccoli,B2540,20-06-2025,0.29,8,30.3,100,Leafy,6,1
1004,Bananas,B4954,20-06-2025,0.34,8,21.9,56,Fruit,5,0
1001,Bananas,B6075,20-06-2025,0.11,8,28.7,35,Fruit,5,0
1002,Tomatoes,B2555,27-06-2025,0.57,1,23.9,70,Fruit,6,0
1006,Apples,B1462,19-06-2025,0.7,9,31.2,63,Fruit,10,0
1004,Mangoes,B9225,25-06-2025,0.49,3,32.1,93,Fruit,7,0
1004,Carrots,B7359,26-06-2025,0.76,2,28.3,43,Root,14,0
1003,Mangoes,B9466,20-06-2025,0.21,8,31.8,81,Fruit,7,1
1002,Lettuce,B5806,21-06-2025,0.33,7,33.2,75,Leafy,4,1
1002,Spinach,B5756,22-06-2025,0.35,6,27.4,67,Leafy,5,0
1004,Mangoes,B3536,26-06-2025,0.57,2,30.1,69,Fruit,7,0
1002,Lettuce,B8966,26-06-2025,0.95,2,24.8,72,Leafy,4,0
1001,Tomatoes,B3893,21-06-2025,0.45,7,33,77,Fruit,6,1
1001,Carrots,B3992,20-06-2025,0.79,8,35.2,48,Root,14,0
1003,Lettuce,B4747,22-06-2025,0.16,6,30,32,Leafy,4,0
1004,Mangoes,B2663,25-06-2025,0.88,3,34.9,58,Fruit,7,0
1002,Apples,B1387,20-06-2025,0.64,8,29.7,65,Fruit,10,0
1004,Bananas,B8044,27-06-2025,0.72,1,32.2,62,Fruit,5,0
1006,Beets,B7034,17-06-2025,0.39,11,31.8,55,Root,10,0
1005,Mangoes,B7858,20-06-2025,0.43,8,24.6,63,Fruit,7,0
1001,Carrots,B8148,14-06-2025,0.85,14,27.1,69,Root,14,0
1001,Mangoes,B2429,23-06-2025,0.78,5,26.6,63,Fruit,7,0
1006,Bananas,B8776,21-06-2025,0.28,7,27.8,99,Fruit,5,0
1005,Broccoli,B3253,26-06-2025,0.59,2,34,59,Leafy,6,0
1001,Apples,B2415,18-06-2025,0.54,10,30.4,74,Fruit,10,0
1002,Broccoli,B8308,19-06-2025,0.39,9,36.2,100,Leafy,6,1
1003,Beets,B5309,20-06-2025,0.74,8,27.3,71,Root,10,0
1001,Apples,B7770,26-06-2025,0.66,2,33.7,45,Fruit,10,0
1005,Spinach,B4805,24-06-2025,0.99,4,33.4,39,Leafy,5,0
1002,Carrots,B3182,15-06-2025,0.59,13,33.3,82,Root,14,0
1001,Bananas,B1982,27-06-2025,0.51,1,32.9,35,Fruit,5,0
1001,Beets,B5356,18-06-2025,0.69,10,34.4,56,Root,10,0
1005,Spinach,B5969,25-06-2025,0.47,3,30.6,55,Leafy,5,0
1003,Broccoli,B8870,24-06-2025,0.79,4,26.5,53,Leafy,6,0
1002,Lettuce,B8836,24-06-2025,0.4,4,30.7,62,Leafy,4,0
1002,Mangoes,B3824,21-06-2025,0.52,7,30.8,80,Fruit,7,0
1005,Beets,B2161,25-06-2025,0.67,3,31.1,69,Root,10,0
1006,Apples,B9353,25-06-2025,0.52,3,38.2,57,Fruit,10,0
1001,Lettuce,B9411,27-06-2025,0.8,1,33.1,62,Leafy,4,0
1005,Apples,B5047,17-06-2025,0.36,11,31,43,Fruit,10,0
1004,Bananas,B4692,23-06-2025,0.65,5,27.5,58,Fruit,5,0
1004,Spinach,B8075,27-06-2025,0.5,1,34.5,89,Leafy,5,0
1003,Tomatoes,B1453,24-06-2025,0.85,4,35.1,59,Fruit,6,0
1006,Bananas,B7402,20-06-2025,0.24,8,26.9,74,Fruit,5,0
1005,Broccoli,B3086,20-06-2025,0.32,8,29.7,84,Leafy,6,0
1005,Beets,B7660,17-06-2025,0.34,11,26.6,54,Root,10,0
1006,Apples,B4954,18-06-2025,0.8,10,34.2,73,Fruit,10,0
1005,Carrots,B9145,25-06-2025,0.98,3,36.5,71,Root,14,0
1004,Spinach,B7837,26-06-2025,0.57,2,24.8,59,Leafy,5,0
1005,Mangoes,B3384,27-06-2025,0.81,1,37.3,71,Fruit,7,0
1003,Carrots,B7443,19-06-2025,0.88,9,29,74,Root,14,0
1004,Bananas,B5972,22-06-2025,0.38,6,22.1,58,Fruit,5,0
1003,Lettuce,B9379,24-06-2025,0.84,4,31.1,47,Leafy,4,0
1004,Beets,B3248,20-06-2025,0.34,8,28.5,63,Root,10,0
1003,Mangoes,B9022,22-06-2025,0.57,6,30.6,72,Fruit,7,0
1005,Beets,B2031,23-06-2025,0.8,5,20.6,45,Root,10,0
1006,Carrots,B5444,18-06-2025,0.65,10,32.3,72,Root,14,0
1005,Beets,B4732,22-06-2025,0.77,6,28.5,60,Root,10,0
1003,Broccoli,B4133,22-06-2025,0.59,6,33.1,51,Leafy,6,0
1003,Broccoli,B6488,19-06-2025,0.39,9,30.8,64,Leafy,6,1
1006,Tomatoes,B5563,23-06-2025,0.6,5,24.6,55,Fruit,6,0
1005,Tomatoes,B4085,25-06-2025,0.65,3,20.5,62,Fruit,6,0
1006,Carrots,B4112,16-06-2025,0.84,12,32.3,57,Root,14,0
1006,Beets,B6261,24-06-2025,0.71,4,27.8,67,Root,10,0
1004,Beets,B3841,26-06-2025,0.93,2,33.9,72,Root,10,0
1006,Carrots,B5047,21-06-2025,0.63,7,33,39,Root,14,0
1005,Bananas,B3999,20-06-2025,0.27,8,32.3,76,Fruit,5,1
1003,Broccoli,B7416,20-06-2025,0.37,8,31.2,62,Leafy,6,1
1006,Carrots,B8521,17-06-2025,0.78,11,26.2,52,Root,14,0
1002,Carrots,B2180,19-06-2025,0.71,9,30.7,37,Root,14,0
1001,Tomatoes,B7440,27-06-2025,0.77,1,33.1,63,Fruit,6,0
1001,Broccoli,B5174,20-06-2025,0.54,8,27.3,59,Leafy,6,0
1004,Beets,B5539,19-06-2025,0.64,9,29.7,60,Root,10,0
1005,Tomatoes,B4263,23-06-2025,0.49,5,27.8,63,Fruit,6,0
1001,Tomatoes,B9020,26-06-2025,0.88,2,38.8,85,Fruit,6,0
1004,Tomatoes,B7338,22-06-2025,0.58,6,27.2,62,Fruit,6,0
1001,Apples,B3967,26-06-2025,0.97,2,29.3,45,Fruit,10,0
1003,Spinach,B1672,26-06-2025,0.62,2,33,75,Leafy,5,0
1003,Mangoes,B9986,19-06-2025,0.28,9,32.7,30,Fruit,7,0
1003,Apples,B2571,16-06-2025,0.31,12,33.4,52,Fruit,10,0
1006,Tomatoes,B4356,27-06-2025,0.57,1,22.5,88,Fruit,6,0
1006,Spinach,B1161,26-06-2025,0.59,2,31,74,Leafy,5,0
1003,Carrots,B5656,14-06-2025,0.93,14,29.4,56,Root,14,0
1002,Broccoli,B4611,23-06-2025,0.73,5,35.1,62,Leafy,6,0
1005,Bananas,B4872,25-06-2025,0.56,3,23.8,46,Fruit,5,0
1001,Beets,B6189,15-06-2025,0.39,13,28.7,55,Root,10,0
1002,Apples,B7279,24-06-2025,0.59,4,30.3,61,Fruit,10,0
1005,Spinach,B3627,26-06-2025,0.66,2,35.4,88,Leafy,5,0
1005,Carrots,B8966,24-06-2025,0.46,4,31.3,53,Root,14,0
1001,Broccoli,B7658,24-06-2025,0.66,4,31.2,61,Leafy,6,0
1002,Lettuce,B3713,26-06-2025,0.73,2,32.7,69,Leafy,4,0
1002,Carrots,B2759,27-06-2025,0.6,1,27.5,43,Root,14,0
1002,Carrots,B8130,15-06-2025,0.57,13,37.8,53,Root,14,0
1004,Broccoli,B4804,26-06-2025,0.52,2,31.3,63,Leafy,6,0
1001,Tomatoes,B8276,20-06-2025,0.28,8,35.6,73,Fruit,6,1
1002,Tomatoes,B7228,27-06-2025,0.62,1,28.3,57,Fruit,6,0
1005,Carrots,B4360,12-06-2025,0.39,16,28.8,38,Root,14,0
1004,Beets,B6608,22-06-2025,0.69,6,23.9,97,Root,10,0
1001,Lettuce,B9315,23-06-2025,0.2,5,29.4,68,Leafy,4,0
1004,Lettuce,B4366,25-06-2025,0.66,3,28.8,71,Leafy,4,0
1002,Mangoes,B7187,25-06-2025,0.93,3,33.1,87,Fruit,7,0
1004,Broccoli,B4570,22-06-2025,0.54,6,31.3,67,Leafy,6,0
1003,Tomatoes,B5491,24-06-2025,0.75,4,35.5,61,Fruit,6,0
1006,Carrots,B4782,15-06-2025,0.64,13,32.1,38,Root,14,0
1005,Lettuce,B1397,22-06-2025,0.28,6,29.5,51,Leafy,4,0
1005,Broccoli,B2059,20-06-2025,0.41,8,25.8,62,Leafy,6,0
1006,Spinach,B7371,22-06-2025,0.33,6,35.4,64,Leafy,5,1
1003,Tomatoes,B1335,20-06-2025,0.39,8,32.8,66,Fruit,6,1
1004,Lettuce,B7949,27-06-2025,0.54,1,24.3,66,Leafy,4,0
1004,Carrots,B6705,20-06-2025,0.62,8,33.7,76,Root,14,0
1003,Bananas,B5257,20-06-2025,0.28,8,25.4,72,Fruit,5,0
1002,Apples,B4590,18-06-2025,0.55,10,27,50,Fruit,10,0
1006,Beets,B9698,15-06-2025,0.29,13,34.7,64,Root,10,1
1002,Spinach,B7249,22-06-2025,0.26,6,23.9,73,Leafy,5,0
1001,Broccoli,B2474,25-06-2025,0.58,3,30.5,59,Leafy,6,0
1001,Beets,B1820,23-06-2025,0.83,5,29.4,64,Root,10,0
1001,Beets,B5180,20-06-2025,0.77,8,38.4,78,Root,10,0
1002,Carrots,B3320,14-06-2025,0.69,14,30,57,Root,14,0
1003,Apples,B4753,21-06-2025,0.56,7,27.8,53,Fruit,10,0
1003,Apples,B9528,26-06-2025,0.8,2,25.7,84,Fruit,10,0
1002,Mangoes,B1854,18-06-2025,0.38,10,30.1,65,Fruit,7,1
1006,Apples,B5722,19-06-2025,0.62,9,31.1,81,Fruit,10,0
1004,Tomatoes,B3751,24-06-2025,0.59,4,23.9,75,Fruit,6,0
1001,Broccoli,B2262,26-06-2025,0.75,2,25.5,53,Leafy,6,0
1001,Carrots,B3928,24-06-2025,0.57,4,27.1,60,Root,14,0
1004,Beets,B7044,16-06-2025,0.27,12,27.4,53,Root,10,0
1002,Apples,B9743,25-06-2025,0.67,3,30.7,60,Fruit,10,0
1002,Spinach,B6332,25-06-2025,0.87,3,32,41,Leafy,5,0
1003,Beets,B1339,19-06-2025,0.78,9,32.4,58,Root,10,0
1005,Spinach,B7452,25-06-2025,0.48,3,30,64,Leafy,5,0
1002,Spinach,B8685,25-06-2025,0.53,3,24.2,63,Leafy,5,0
1002,Broccoli,B7016,23-06-2025,0.67,5,28.3,63,Leafy,6,0
1004,Broccoli,B8453,25-06-2025,0.53,3,28.3,72,Leafy,6,0
1006,Mangoes,B5066,25-06-2025,0.65,3,23.3,57,Fruit,7,0
1006,Spinach,B2098,21-06-2025,0.19,7,31.1,69,Leafy,5,1
1002,Spinach,B5705,20-06-2025,0.13,8,33,48,Leafy,5,0
1005,Lettuce,B7471,23-06-2025,0.46,5,29.8,46,Leafy,4,0
1005,Tomatoes,B9602,20-06-2025,0.19,8,31.4,59,Fruit,6,0
1006,Beets,B6798,15-06-2025,0.29,13,36.5,54,Root,10,0
1005,Tomatoes,B5119,19-06-2025,0.31,9,35.7,69,Fruit,6,1
1004,Apples,B9243,20-06-2025,0.46,8,32,47,Fruit,10,0
1002,Spinach,B4389,26-06-2025,0.91,2,26.7,100,Leafy,5,0
1005,Bananas,B5889,26-06-2025,0.92,2,26.8,65,Fruit,5,0
1005,Tomatoes,B7268,21-06-2025,0.38,7,33.1,71,Fruit,6,1
1003,Bananas,B1391,22-06-2025,0.43,6,29.5,59,Fruit,5,0
1004,Broccoli,B1262,24-06-2025,0.65,4,33.4,70,Leafy,6,0
1004,Apples,B8371,18-06-2025,0.74,10,33.2,34,Fruit,10,0
1006,Apples,B5947,21-06-2025,0.75,7,30.9,90,Fruit,10,0
1002,Apples,B1268,24-06-2025,0.47,4,36.2,66,Fruit,10,0
1004,Carrots,B8975,15-06-2025,0.77,13,36.7,73,Root,14,0
1004,Lettuce,B7087,26-06-2025,0.76,2,31,57,Leafy,4,0
1004,Apples,B7812,27-06-2025,0.7,1,27.1,64,Fruit,10,0
1002,Apples,B2659,23-06-2025,0.35,5,31.7,63,Fruit,10,0
1003,Spinach,B6743,20-06-2025,0.27,8,30.9,43,Leafy,5,0
1004,Tomatoes,B2279,23-06-2025,0.99,5,29.6,62,Fruit,6,0
1003,Beets,B8816,27-06-2025,0.56,1,30.1,85,Root,10,0
1004,Mangoes,B6775,22-06-2025,0.86,6,33.4,73,Fruit,7,0
1002,Carrots,B9302,22-06-2025,0.65,6,24.2,61,Root,14,0
1001,Mangoes,B3391,19-06-2025,0.28,9,34.2,69,Fruit,7,1
1003,Spinach,B1404,24-06-2025,0.94,4,34.8,58,Leafy,5,0
1006,Beets,B7082,27-06-2025,0.43,1,35.5,85,Root,10,0
1004,Tomatoes,B6472,20-06-2025,0.16,8,36,70,Fruit,6,1
1003,Bananas,B5668,22-06-2025,0.32,6,36.5,85,Fruit,5,1
1001,Beets,B3020,20-06-2025,0.8,8,31.9,74,Root,10,0
1004,Tomatoes,B9420,27-06-2025,0.64,1,29.8,51,Fruit,6,0
1006,Beets,B9289,26-06-2025,0.65,2,28.5,55,Root,10,0
1002,Tomatoes,B6409,20-06-2025,0.31,8,28.7,72,Fruit,6,0
1006,Carrots,B3358,23-06-2025,0.46,5,29.5,66,Root,14,0
1002,Mangoes,B7289,23-06-2025,0.65,5,29.3,41,Fruit,7,0
1004,Broccoli,B1686,27-06-2025,0.75,1,32.6,72,Leafy,6,0
1003,Spinach,B3178,24-06-2025,0.86,4,30.8,72,Leafy,5,0
1004,Broccoli,B7841,25-06-2025,0.72,3,32.8,41,Leafy,6,0
1004,Beets,B5180,24-06-2025,0.57,4,36.3,30,Root,10,0
1001,Mangoes,B3677,27-06-2025,0.68,1,34.7,63,Fruit,7,0
1003,Lettuce,B2082,26-06-2025,0.64,2,30.5,59,Leafy,4,0
1004,Apples,B9085,26-06-2025,0.7,2,27.3,81,Fruit,10,0
1001,Lettuce,B6615,23-06-2025,0.44,5,29.5,44,Leafy,4,0
1006,Bananas,B8682,23-06-2025,0.62,5,29.3,72,Fruit,5,0
1005,Beets,B9977,16-06-2025,0.2,12,26.9,72,Root,10,0
1003,Bananas,B9629,25-06-2025,0.84,3,27.5,45,Fruit,5,0
1006,Beets,B5570,15-06-2025,0.6,13,33.1,60,Root,10,0
1005,Broccoli,B4706,27-06-2025,0.83,1,29.5,78,Leafy,6,0
1004,Lettuce,B5459,25-06-2025,0.72,3,30.4,63,Leafy,4,0
1005,Carrots,B9173,15-06-2025,0.48,13,37.8,50,Root,14,0
1001,Carrots,B5221,24-06-2025,0.5,4,29.1,50,Root,14,0
1002,Beets,B4663,15-06-2025,0.29,13,32.8,79,Root,10,1
1002,Broccoli,B8607,25-06-2025,0.82,3,28.8,65,Leafy,6,0
1001,Beets,B9287,22-06-2025,0.76,6,23,73,Root,10,0
1004,Tomatoes,B7869,22-06-2025,0.48,6,38.2,58,Fruit,6,0
1003,Mangoes,B4973,25-06-2025,0.67,3,26.9,55,Fruit,7,0
1005,Lettuce,B2086,21-06-2025,0.53,7,33.8,41,Leafy,4,0
1003,Spinach,B8137,21-06-2025,0.45,7,34.8,60,Leafy,5,0
1004,Apples,B7786,20-06-2025,0.75,8,29.9,94,Fruit,10,0
1001,Bananas,B7068,26-06-2025,0.58,2,30.6,58,Fruit,5,0
1003,Broccoli,B8971,20-06-2025,0.16,8,38.8,47,Leafy,6,0
1004,Broccoli,B7640,21-06-2025,0.32,7,23,59,Leafy,6,0
1002,Carrots,B4985,22-06-2025,0.76,6,26.7,73,Root,14,0
1003,Apples,B6359,18-06-2025,0.66,10,34.6,85,Fruit,10,0
1004,Mangoes,B2649,26-06-2025,0.61,2,30.3,67,Fruit,7,0
1001,Spinach,B3458,21-06-2025,0.36,7,30.1,67,Leafy,5,1
1004,Mangoes,B3488,27-06-2025,0.66,1,30.5,84,Fruit,7,0
1001,Lettuce,B3909,27-06-2025,0.8,1,32.8,75,Leafy,4,0
1002,Carrots,B7009,16-06-2025,0.68,12,31.3,48,Root,14,0
1006,Mangoes,B1662,25-06-2025,0.89,3,18.9,63,Fruit,7,0
1003,Bananas,B2637,27-06-2025,0.87,1,24.5,70,Fruit,5,0
1005,Mangoes,B1647,18-06-2025,0.23,10,28.5,79,Fruit,7,0
1001,Broccoli,B3784,21-06-2025,0.32,7,21.9,50,Leafy,6,0
1004,Mangoes,B5379,18-06-2025,0.4,10,31.8,91,Fruit,7,1
1003,Beets,B2174,18-06-2025,0.95,10,28.6,100,Root,10,0
1003,Apples,B2064,20-06-2025,0.7,8,26.1,55,Fruit,10,0
1005,Carrots,B3578,11-06-2025,0.1,17,36.4,88,Root,14,1
1001,Lettuce,B4666,22-06-2025,0.2,6,29.1,66,Leafy,4,0
1003,Spinach,B7445,22-06-2025,0.2,6,23,61,Leafy,5,0
1006,Apples,B8744,15-06-2025,0.27,13,28.4,68,Fruit,10,0
1004,Bananas,B9337,23-06-2025,0.91,5,28.8,67,Fruit,5,0
1003,Tomatoes,B7848,24-06-2025,0.81,4,32.2,55,Fruit,6,0
1003,Bananas,B4449,24-06-2025,0.71,4,32.2,48,Fruit,5,0
1004,Apples,B3543,27-06-2025,0.89,1,35.7,54,Fruit,10,0
1001,Spinach,B2928,25-06-2025,0.73,3,32.6,56,Leafy,5,0
1001,Lettuce,B3066,26-06-2025,0.77,2,30.7,42,Leafy,4,0
1006,Mangoes,B5628,22-06-2025,0.77,6,25.6,79,Fruit,7,0
1006,Bananas,B4919,20-06-2025,0.23,8,29.4,85,Fruit,5,0
1004,Tomatoes,B3008,19-06-2025,0.35,9,25.7,49,Fruit,6,0
1006,Carrots,B4436,12-06-2025,0.24,16,31.6,70,Root,14,1
1006,Spinach,B6967,25-06-2025,0.57,3,25.3,69,Leafy,5,0
1004,Broccoli,B6653,26-06-2025,0.67,2,38.6,65,Leafy,6,0
1001,Spinach,B5131,21-06-2025,0.48,7,25.3,41,Leafy,5,0
1002,Lettuce,B8594,22-06-2025,0.19,6,34.8,91,Leafy,4,1
1004,Bananas,B8366,25-06-2025,0.58,3,28.2,47,Fruit,5,0
1003,Tomatoes,B6157,25-06-2025,0.43,3,32.9,68,Fruit,6,0
1001,Apples,B5105,21-06-2025,0.7,7,24.4,89,Fruit,10,0
1001,Lettuce,B6481,26-06-2025,0.62,2,32.1,43,Leafy,4,0
1001,Apples,B4932,19-06-2025,0.67,9,31.2,69,Fruit,10,0
1005,Lettuce,B5552,26-06-2025,0.72,2,32,48,Leafy,4,0
1006,Apples,B7846,27-06-2025,0.73,1,30.5,68,Fruit,10,0
