Store_ID,SKU,Batch_ID,Arrival_Date,Sell_Through_Percent,Days_Since_Arrival,Temperature,Humidity,Category,Shelf_Life,Spoiled,SKU_Code,Category_Code,Marked_Down,Spoilage_Probability
1002,Lettuce,B7226,2025-06-24,0.8,4,40.4,72,Leafy,4,0,5,1,False,0.0007443261
1001,Carrots,B7146,2025-06-17,0.56,11,28.5,65,Root,14,0,4,2,False,7.6696604e-05
1003,Beets,B7955,2025-06-21,0.65,7,33.6,68,Root,10,0,2,2,False,9.524895e-06
1006,Bananas,B3168,2025-06-22,0.39,6,28.7,84,Fruit,5,0,1,0,False,0.00044951466
1006,Carrots,B4160,2025-06-12,0.28,16,26.1,97,Root,14,0,4,2,False,0.0014558758
1003,Carrots,B2364,2025-06-13,0.12,15,27.0,55,Root,14,0,4,2,False,0.00020317595
1006,Mangoes,B6220,2025-06-19,0.55,9,37.2,87,Fruit,7,1,6,0,False,0.9539063
1001,Spinach,B3105,2025-06-26,0.65,2,39.7,70,Leafy,5,0,7,1,False,0.00023069626
1002,Mangoes,B3901,2025-06-22,0.85,6,30.7,64,Fruit,7,0,6,0,False,0.00014717136
1001,Apples,B4882,2025-06-15,0.27,13,29.2,74,Fruit,10,0,0,0,False,0.0013783672
1001,Mangoes,B1158,2025-06-27,0.76,1,29.9,87,Fruit,7,0,6,0,False,2.3035049e-05
1006,Bananas,B2153,2025-06-25,0.3,3,32.0,75,Fruit,5,0,1,0,False,0.00464076
1005,Lettuce,B6421,2025-06-21,0.41,7,29.7,68,Leafy,4,0,5,1,False,0.0016954255
1006,Mangoes,B2998,2025-06-27,0.85,1,36.0,60,Fruit,7,0,6,0,False,5.5197183e-05
1006,Apples,B4268,2025-06-16,0.33,12,36.7,33,Fruit,10,0,0,0,False,0.0018697513
1001,Apples,B2502,2025-06-16,0.23,12,35.9,81,Fruit,10,1,0,0,False,0.99952495
1001,Spinach,B8093,2025-06-24,0.78,4,28.2,51,Leafy,5,0,7,1,False,1.893291e-05
1002,Spinach,B2301,2025-06-21,0.24,7,36.2,55,Leafy,5,0,7,1,False,0.002583525
1003,Beets,B4156,2025-06-20,0.72,8,27.0,77,Root,10,0,2,2,False,1.1132772e-05
1002,Lettuce,B4048,2025-06-24,0.62,4,29.6,39,Leafy,4,0,5,1,False,2.8171035e-05
1003,Spinach,B8250,2025-06-25,0.46,3,30.0,45,Leafy,5,0,7,1,False,6.965389e-05
1005,Spinach,B2303,2025-06-25,0.99,3,21.8,52,Leafy,5,0,7,1,False,1.893291e-05
1002,Carrots,B3357,2025-06-21,0.7,7,28.5,48,Root,14,0,4,2,False,8.425829e-06
1006,Mangoes,B2241,2025-06-24,0.56,4,26.0,60,Fruit,7,0,6,0,False,1.8787727e-05
1002,Bananas,B4730,2025-06-25,0.99,3,30.3,82,Fruit,5,0,1,0,False,7.480441e-05
1004,Carrots,B7754,2025-06-11,0.35,17,34.5,30,Root,14,0,4,2,False,0.0014022045
1006,Carrots,B4575,2025-06-14,0.65,14,35.2,56,Root,14,0,4,2,False,0.00016248228
1003,Bananas,B4944,2025-06-27,0.96,1,35.9,57,Fruit,5,0,1,0,False,9.169918e-05
1006,Carrots,B5611,2025-06-22,0.62,6,25.9,55,Root,14,0,4,2,False,8.039249e-06
1001,Spinach,B2028,2025-06-20,0.18,8,31.7,43,Leafy,5,0,7,1,False,0.0028194268
1003,Spinach,B8046,2025-06-26,0.79,2,32.5,40,Leafy,5,0,7,1,False,3.258096e-05
1006,Lettuce,B1196,2025-06-22,0.45,6,32.1,76,Leafy,4,1,5,1,False,0.9929249
1006,Mangoes,B6216,2025-06-18,0.22,10,32.5,81,Fruit,7,1,6,0,False,0.999726
1003,Mangoes,B5299,2025-06-22,0.69,6,38.0,65,Fruit,7,0,6,0,False,0.0008777241
1004,Bananas,B8871,2025-06-22,0.41,6,31.2,73,Fruit,5,1,1,0,False,0.9856337
1004,Carrots,B9013,2025-06-17,0.45,11,31.5,53,Root,14,0,4,2,False,0.0008645818
1005,Broccoli,B4737,2025-06-25,0.57,3,37.0,61,Leafy,6,0,3,1,False,6.570568e-05
1001,Bananas,B7713,2025-06-20,0.2,8,28.6,45,Fruit,5,0,1,0,False,0.00017870631
1004,Bananas,B7606,2025-06-20,0.44,8,27.2,72,Fruit,5,0,1,0,False,0.005726952
1004,Lettuce,B3501,2025-06-26,0.9,2,28.0,72,Leafy,4,0,5,1,False,5.0734772e-05
1006,Tomatoes,B7874,2025-06-27,0.55,1,39.8,79,Fruit,6,0,8,0,False,0.00041783764
1002,Bananas,B7249,2025-06-25,0.67,3,26.9,63,Fruit,5,0,1,0,False,3.441531e-05
1004,Bananas,B1228,2025-06-21,0.27,7,37.8,46,Fruit,5,0,1,0,False,0.0023123932
1006,Apples,B3474,2025-06-18,0.72,10,29.9,63,Fruit,10,0,0,0,False,6.3214604e-05
1002,Broccoli,B2553,2025-06-27,0.68,1,29.5,78,Leafy,6,0,3,1,False,1.6823407e-05
1004,Lettuce,B3455,2025-06-25,0.79,3,31.7,30,Leafy,4,0,5,1,False,6.091195e-05
1003,Broccoli,B1355,2025-06-20,0.33,8,23.4,74,Leafy,6,0,3,1,False,0.0011669103
1004,Apples,B5972,2025-06-19,0.92,9,26.3,61,Fruit,10,0,0,0,False,2.2682581e-05
1003,Broccoli,B4112,2025-06-20,0.24,8,34.9,66,Leafy,6,1,3,1,False,0.99933136
1005,Lettuce,B8091,2025-06-24,0.96,4,31.7,68,Leafy,4,0,5,1,False,0.00015342832
1002,Lettuce,B1979,2025-06-25,0.71,3,33.3,38,Leafy,4,0,5,1,False,5.832702e-05
1001,Mangoes,B6296,2025-06-20,0.31,8,29.7,75,Fruit,7,0,6,0,False,0.00051708583
1005,Carrots,B3317,2025-06-20,0.67,8,25.8,65,Root,14,0,4,2,False,1.20371205e-05
1005,Lettuce,B4545,2025-06-24,0.54,4,22.3,75,Leafy,4,0,5,1,False,0.00011082571
1004,Spinach,B6046,2025-06-25,0.79,3,31.9,84,Leafy,5,0,7,1,False,8.934312e-05
1003,Carrots,B8028,2025-06-24,0.6,4,24.3,63,Root,14,0,4,2,False,7.988442e-06
1005,Apples,B9677,2025-06-23,0.65,5,26.6,63,Fruit,10,0,0,0,False,1.2899681e-05
1003,Bananas,B3099,2025-06-22,0.24,6,22.7,58,Fruit,5,0,1,0,False,9.913779e-05
1005,Lettuce,B2034,2025-06-27,0.53,1,30.9,55,Leafy,4,0,5,1,False,0.000105368155
1004,Bananas,B7832,2025-06-24,0.87,4,36.4,75,Fruit,5,0,1,0,False,0.0003091782
1002,Bananas,B4824,2025-06-22,0.14,6,36.0,88,Fruit,5,1,1,0,False,0.99665076
1006,Lettuce,B5596,2025-06-23,0.3,5,35.3,56,Leafy,4,0,5,1,False,0.0015374353
1003,Bananas,B4184,2025-06-25,0.42,3,27.0,90,Fruit,5,0,1,0,False,0.000113006456
1003,Broccoli,B4883,2025-06-24,0.48,4,30.0,65,Leafy,6,0,3,1,False,5.662091e-05
1004,Lettuce,B1317,2025-06-25,0.62,3,28.2,66,Leafy,4,0,5,1,False,5.4562006e-05
1005,Mangoes,B7293,2025-06-25,0.62,3,24.3,68,Fruit,7,0,6,0,False,2.2002556e-05
1005,Bananas,B2332,2025-06-20,0.41,8,33.5,52,Fruit,5,0,1,0,False,0.002524351
1004,Carrots,B2096,2025-06-13,0.17,15,28.9,88,Root,14,0,4,2,False,0.0014558758
1004,Broccoli,B5525,2025-06-25,0.8,3,32.8,78,Leafy,6,0,3,1,False,2.7183565e-05
1003,Spinach,B8761,2025-06-24,0.76,4,30.5,74,Leafy,5,0,7,1,False,6.4160085e-05
1002,Spinach,B6361,2025-06-22,0.25,6,24.3,75,Leafy,5,0,7,1,False,0.0007028211
1005,Lettuce,B3394,2025-06-21,0.42,7,25.5,77,Leafy,4,0,5,1,False,0.0014739268
1003,Bananas,B8941,2025-06-22,0.47,6,30.0,52,Fruit,5,0,1,0,False,0.00030174683
1005,Beets,B4277,2025-06-15,0.31,13,27.8,55,Root,10,0,2,2,False,0.0001663248
1006,Broccoli,B2972,2025-06-23,0.76,5,23.6,43,Leafy,6,0,3,1,False,1.6468372e-05
1006,Spinach,B4193,2025-06-23,0.7,5,29.9,70,Leafy,5,0,7,1,False,3.0462432e-05
1002,Tomatoes,B7930,2025-06-27,0.98,1,30.4,73,Fruit,6,0,8,0,False,3.7835995e-05
1003,Carrots,B4346,2025-06-23,0.55,5,33.1,57,Root,14,0,4,2,False,1.3103219e-05
1003,Spinach,B1472,2025-06-21,0.31,7,29.6,80,Leafy,5,0,7,1,False,0.0013436736
1001,Bananas,B8617,2025-06-25,0.5,3,20.9,61,Fruit,5,0,1,0,False,5.8361737e-05
1004,Tomatoes,B3571,2025-06-20,0.35,8,30.6,83,Fruit,6,1,8,0,False,0.99732095
1003,Mangoes,B5481,2025-06-20,0.34,8,27.7,30,Fruit,7,0,6,0,False,6.5116285e-05
1003,Broccoli,B8427,2025-06-23,0.66,5,34.1,59,Leafy,6,0,3,1,False,5.7424164e-05
1002,Apples,B6288,2025-06-27,0.7,1,31.7,49,Fruit,10,0,0,0,False,1.4732672e-05
1001,Spinach,B6349,2025-06-20,0.36,8,36.5,62,Leafy,5,1,7,1,False,0.9987049
1003,Apples,B6165,2025-06-16,0.19,12,29.7,31,Fruit,10,0,0,0,False,0.0001575118
1004,Beets,B1417,2025-06-17,0.33,11,31.8,90,Root,10,1,2,2,False,0.9936454
1004,Bananas,B7480,2025-06-25,0.67,3,31.6,52,Fruit,5,0,1,0,False,3.775367e-05
1003,Spinach,B5635,2025-06-22,0.26,6,23.9,62,Leafy,5,0,7,1,False,0.0005810462
1005,Spinach,B9383,2025-06-27,0.65,1,31.2,55,Leafy,5,0,7,1,False,2.7817361e-05
1006,Apples,B9137,2025-06-26,0.71,2,28.7,60,Fruit,10,0,0,0,False,1.0947296e-05
1001,Apples,B3483,2025-06-26,0.71,2,30.2,76,Fruit,10,0,0,0,False,1.3696172e-05
1005,Apples,B4850,2025-06-26,0.68,2,28.6,62,Fruit,10,0,0,0,False,1.2056975e-05
1003,Bananas,B6540,2025-06-26,0.59,2,28.6,95,Fruit,5,0,1,0,False,5.1357172e-05
1004,Bananas,B2139,2025-06-20,0.21,8,28.9,59,Fruit,5,0,1,0,False,0.00017870631
1004,Beets,B2018,2025-06-19,0.66,9,28.7,69,Root,10,0,2,2,False,1.5093697e-05
1004,Tomatoes,B3539,2025-06-19,0.13,9,34.1,74,Fruit,6,1,8,0,False,0.9997938
1001,Broccoli,B8348,2025-06-25,0.51,3,20.9,50,Leafy,6,0,3,1,False,2.4361405e-05
1001,Carrots,B4725,2025-06-20,0.66,8,40.3,73,Root,14,0,4,2,False,0.00020708387
1001,Beets,B1396,2025-06-27,0.43,1,27.2,64,Root,10,0,2,2,False,1.6206828e-05
1006,Broccoli,B8842,2025-06-27,0.74,1,24.7,62,Leafy,6,0,3,1,False,1.7713717e-05
1001,Broccoli,B4811,2025-06-25,0.59,3,25.6,68,Leafy,6,0,3,1,False,1.8190016e-05
1002,Beets,B6234,2025-06-22,0.82,6,33.4,73,Root,10,0,2,2,False,8.940899e-06
1004,Tomatoes,B1315,2025-06-19,0.25,9,32.9,69,Fruit,6,1,8,0,False,0.9997614
1003,Lettuce,B1385,2025-06-22,0.31,6,27.6,57,Leafy,4,0,5,1,False,0.0002748928
1006,Tomatoes,B2113,2025-06-27,0.71,1,39.8,69,Fruit,6,0,8,0,False,0.00018398937
1002,Spinach,B4421,2025-06-24,0.61,4,26.7,57,Leafy,5,0,7,1,False,1.893291e-05
1005,Lettuce,B1117,2025-06-25,0.99,3,28.4,78,Leafy,4,0,5,1,False,6.4278705e-05
1006,Mangoes,B7031,2025-06-19,0.26,9,31.0,76,Fruit,7,1,6,0,False,0.9988481
1002,Tomatoes,B4486,2025-06-25,0.61,3,27.4,89,Fruit,6,0,8,0,False,2.8937504e-05
1005,Spinach,B5610,2025-06-23,0.85,5,33.2,76,Leafy,5,0,7,1,False,8.332892e-05
1005,Bananas,B9370,2025-06-21,0.35,7,38.1,65,Fruit,5,1,1,0,False,0.9976833
1002,Broccoli,B5198,2025-06-22,0.79,6,24.2,52,Leafy,6,0,3,1,False,5.3281983e-05
1002,Bananas,B5265,2025-06-21,0.18,7,35.1,30,Fruit,5,0,1,0,False,0.0021947778
1001,Carrots,B8399,2025-06-27,0.64,1,18.0,52,Root,14,0,4,2,False,7.5139533e-06
1004,Beets,B7646,2025-06-24,0.63,4,35.5,70,Root,10,0,2,2,False,2.5455696e-05
1002,Mangoes,B1682,2025-06-21,0.58,7,34.3,65,Fruit,7,0,6,0,False,0.0007939352
1001,Broccoli,B4279,2025-06-23,0.71,5,25.2,50,Leafy,6,0,3,1,False,1.6468372e-05
1006,Broccoli,B5970,2025-06-22,0.58,6,30.2,66,Leafy,6,0,3,1,False,0.00020660048
1004,Spinach,B4765,2025-06-23,0.93,5,31.5,30,Leafy,5,0,7,1,False,3.94145e-05
1002,Beets,B1390,2025-06-23,0.74,5,24.2,50,Root,10,0,2,2,False,7.966827e-06
1001,Broccoli,B3964,2025-06-22,0.58,6,27.3,44,Leafy,6,0,3,1,False,5.3281983e-05
1002,Lettuce,B7366,2025-06-22,0.32,6,24.4,70,Leafy,4,0,5,1,False,0.0014915506
1003,Lettuce,B7402,2025-06-23,0.52,5,24.7,60,Leafy,4,0,5,1,False,4.6847283e-05
1002,Lettuce,B8867,2025-06-23,0.1,5,28.8,74,Leafy,4,0,5,1,False,0.000587204
1005,Carrots,B5071,2025-06-25,0.81,3,30.3,78,Root,14,0,4,2,False,8.800815e-06
1005,Mangoes,B1004,2025-06-27,0.99,1,36.8,57,Fruit,7,0,6,0,False,5.5197183e-05
1005,Spinach,B1183,2025-06-23,0.48,5,28.4,50,Leafy,5,0,7,1,False,4.1780968e-05
1001,Carrots,B8291,2025-06-15,0.77,13,25.3,63,Root,14,0,4,2,False,5.806934e-05
1006,Apples,B2593,2025-06-27,0.83,1,29.6,50,Fruit,10,0,0,0,False,1.0947296e-05
1003,Broccoli,B4125,2025-06-21,0.42,7,22.5,60,Leafy,6,0,3,1,False,8.298699e-05
1006,Bananas,B2246,2025-06-23,0.69,5,30.1,67,Fruit,5,0,1,0,False,6.4439875e-05
1004,Spinach,B5873,2025-06-27,0.79,1,29.9,59,Leafy,5,0,7,1,False,1.893291e-05
1001,Carrots,B3323,2025-06-19,0.64,9,27.6,76,Root,14,0,4,2,False,1.2400315e-05
1004,Broccoli,B2971,2025-06-27,0.6,1,33.4,65,Leafy,6,0,3,1,False,2.004466e-05
1004,Apples,B1235,2025-06-26,0.62,2,32.5,54,Fruit,10,0,0,0,False,1.4732672e-05
1001,Broccoli,B8458,2025-06-19,0.36,9,30.9,56,Leafy,6,0,3,1,False,0.0018807317
1003,Carrots,B1369,2025-06-12,0.35,16,32.2,82,Root,14,1,4,2,False,0.9919704
1001,Apples,B4530,2025-06-26,0.84,2,32.0,48,Fruit,10,0,0,0,False,1.4732672e-05
1004,Tomatoes,B1489,2025-06-27,0.99,1,24.4,79,Fruit,6,0,8,0,False,2.8937504e-05
1004,Tomatoes,B8630,2025-06-21,0.34,7,25.3,63,Fruit,6,0,8,0,False,0.00046020502
1002,Spinach,B1721,2025-06-26,0.69,2,35.2,54,Leafy,5,0,7,1,False,7.6851815e-05
1003,Carrots,B8850,2025-06-21,0.66,7,20.7,91,Root,14,0,4,2,False,8.6858e-06
1003,Spinach,B5455,2025-06-24,0.54,4,31.3,63,Leafy,5,0,7,1,False,0.00026831933
1002,Lettuce,B1031,2025-06-22,0.29,6,33.2,90,Leafy,4,1,5,1,False,0.99888855
1001,Tomatoes,B9004,2025-06-24,0.74,4,32.6,69,Fruit,6,0,8,0,False,4.663391e-05
1006,Spinach,B5694,2025-06-22,0.4,6,28.1,81,Leafy,5,0,7,1,False,0.0002445224
1001,Bananas,B8475,2025-06-20,0.41,8,34.3,55,Fruit,5,0,1,0,False,0.004353031
1005,Apples,B7115,2025-06-17,0.28,11,31.0,44,Fruit,10,0,0,0,False,0.0017031748
1003,Beets,B9859,2025-06-25,0.94,3,30.0,69,Root,10,0,2,2,False,7.793559e-06
1003,Bananas,B7668,2025-06-25,0.61,3,24.7,55,Fruit,5,0,1,0,False,2.5695792e-05
1005,Tomatoes,B7096,2025-06-20,0.32,8,32.7,67,Fruit,6,1,8,0,False,0.9991636
1003,Carrots,B3418,2025-06-12,0.33,16,28.7,72,Root,14,0,4,2,False,0.001751346
1006,Beets,B7681,2025-06-22,0.92,6,32.8,77,Root,10,0,2,2,False,1.3569801e-05
1004,Mangoes,B5148,2025-06-25,0.74,3,24.0,49,Fruit,7,0,6,0,False,1.8787727e-05
1003,Bananas,B8644,2025-06-20,0.35,8,30.0,71,Fruit,5,0,1,0,False,0.0011466334
1005,Apples,B1700,2025-06-22,0.95,6,32.9,83,Fruit,10,0,0,0,False,4.1175117e-05
1005,Apples,B6597,2025-06-19,0.71,9,26.8,64,Fruit,10,0,0,0,False,3.89447e-05
1006,Apples,B3285,2025-06-15,0.22,13,36.2,76,Fruit,10,1,0,0,False,0.99945074
1002,Tomatoes,B2339,2025-06-21,0.35,7,34.9,34,Fruit,6,0,8,0,False,0.0005013511
1001,Beets,B9912,2025-06-27,0.79,1,24.8,64,Root,10,0,2,2,False,8.231988e-06
1005,Mangoes,B1066,2025-06-23,0.65,5,32.6,68,Fruit,7,0,6,0,False,4.1979263e-05
1005,Apples,B4715,2025-06-17,0.43,11,27.6,75,Fruit,10,0,0,0,False,0.0014233841
1006,Bananas,B9014,2025-06-26,0.72,2,23.5,51,Fruit,5,0,1,0,False,2.5695792e-05
1003,Bananas,B9985,2025-06-21,0.29,7,34.4,71,Fruit,5,1,1,0,False,0.999663
1005,Tomatoes,B4589,2025-06-22,0.52,6,29.4,95,Fruit,6,0,8,0,False,0.00029325846
1006,Tomatoes,B2743,2025-06-24,0.72,4,28.7,72,Fruit,6,0,8,0,False,2.7640453e-05
1006,Lettuce,B3551,2025-06-21,0.38,7,28.2,72,Leafy,4,0,5,1,False,0.0015498417
1006,Broccoli,B1009,2025-06-19,0.27,9,32.9,67,Leafy,6,1,3,1,False,0.99945873
1001,Lettuce,B3365,2025-06-27,0.77,1,27.0,52,Leafy,4,0,5,1,False,2.8171035e-05
1006,Carrots,B4962,2025-06-15,0.84,13,29.7,69,Root,14,0,4,2,False,7.6696604e-05
1003,Broccoli,B9879,2025-06-26,0.65,2,33.6,55,Leafy,6,0,3,1,False,2.04651e-05
1002,Spinach,B1265,2025-06-27,0.68,1,33.1,82,Leafy,5,0,7,1,False,5.92972e-05
1003,Mangoes,B4392,2025-06-25,0.62,3,37.8,69,Fruit,7,0,6,0,False,0.00012417881
1006,Mangoes,B2098,2025-06-23,0.54,5,31.5,59,Fruit,7,0,6,0,False,5.315724e-05
1004,Mangoes,B7912,2025-06-22,0.77,6,29.8,66,Fruit,7,0,6,0,False,8.7226246e-05
1006,Tomatoes,B1173,2025-06-23,0.56,5,34.0,47,Fruit,6,0,8,0,False,8.680323e-05
1003,Tomatoes,B7142,2025-06-24,0.53,4,31.5,89,Fruit,6,0,8,0,False,9.6397685e-05
1003,Tomatoes,B8838,2025-06-27,0.65,1,32.8,81,Fruit,6,0,8,0,False,5.476421e-05
1006,Lettuce,B1516,2025-06-24,0.82,4,28.8,48,Leafy,4,0,5,1,False,2.8171035e-05
1003,Bananas,B1508,2025-06-23,0.37,5,28.9,82,Fruit,5,0,1,0,False,8.9000605e-05
1006,Lettuce,B7287,2025-06-21,0.19,7,32.8,50,Leafy,4,0,5,1,False,0.0034052734
1005,Mangoes,B7925,2025-06-18,0.31,10,32.8,55,Fruit,7,0,6,0,False,0.0018513314
1005,Bananas,B9033,2025-06-27,0.73,1,28.3,75,Fruit,5,0,1,0,False,4.8019734e-05
1004,Spinach,B8986,2025-06-26,0.74,2,30.2,88,Leafy,5,0,7,1,False,3.7777045e-05
1004,Carrots,B9908,2025-06-25,0.8,3,27.2,63,Root,14,0,4,2,False,7.988442e-06
1001,Broccoli,B2540,2025-06-20,0.29,8,30.3,100,Leafy,6,1,3,1,False,0.9985965
1004,Bananas,B4954,2025-06-20,0.34,8,21.9,56,Fruit,5,0,1,0,False,0.0001546278
1001,Bananas,B6075,2025-06-20,0.11,8,28.7,35,Fruit,5,0,1,0,False,0.00017870631
1002,Tomatoes,B2555,2025-06-27,0.57,1,23.9,70,Fruit,6,0,8,0,False,2.7640453e-05
1006,Apples,B1462,2025-06-19,0.7,9,31.2,63,Fruit,10,0,0,0,False,6.4968845e-05
1004,Mangoes,B9225,2025-06-25,0.49,3,32.1,93,Fruit,7,0,6,0,False,6.575294e-05
1004,Carrots,B7359,2025-06-26,0.76,2,28.3,43,Root,14,0,4,2,False,7.5139533e-06
1003,Mangoes,B9466,2025-06-20,0.21,8,31.8,81,Fruit,7,1,6,0,False,0.9987471
1002,Lettuce,B5806,2025-06-21,0.33,7,33.2,75,Leafy,4,1,5,1,False,0.9996803
1002,Spinach,B5756,2025-06-22,0.35,6,27.4,67,Leafy,5,0,7,1,False,0.00040145652
1004,Mangoes,B3536,2025-06-26,0.57,2,30.1,69,Fruit,7,0,6,0,False,2.4495941e-05
1002,Lettuce,B8966,2025-06-26,0.95,2,24.8,72,Leafy,4,0,5,1,False,5.0734772e-05
1001,Tomatoes,B3893,2025-06-21,0.45,7,33.0,77,Fruit,6,1,8,0,False,0.9719468
1001,Carrots,B3992,2025-06-20,0.79,8,35.2,48,Root,14,0,4,2,False,2.3898838e-05
1003,Lettuce,B4747,2025-06-22,0.16,6,30.0,32,Leafy,4,0,5,1,False,0.0002748928
1004,Mangoes,B2663,2025-06-25,0.88,3,34.9,58,Fruit,7,0,6,0,False,4.6008514e-05
1002,Apples,B1387,2025-06-20,0.64,8,29.7,65,Fruit,10,0,0,0,False,3.1058287e-05
1004,Bananas,B8044,2025-06-27,0.72,1,32.2,62,Fruit,5,0,1,0,False,5.4501215e-05
1006,Beets,B7034,2025-06-17,0.39,11,31.8,55,Root,10,0,2,2,False,0.0010625679
1005,Mangoes,B7858,2025-06-20,0.43,8,24.6,63,Fruit,7,0,6,0,False,0.00015905971
1001,Carrots,B8148,2025-06-14,0.85,14,27.1,69,Root,14,0,4,2,False,7.6696604e-05
1001,Mangoes,B2429,2025-06-23,0.78,5,26.6,63,Fruit,7,0,6,0,False,2.2923987e-05
1006,Bananas,B8776,2025-06-21,0.28,7,27.8,99,Fruit,5,0,1,0,False,0.0013107543
1005,Broccoli,B3253,2025-06-26,0.59,2,34.0,59,Leafy,6,0,3,1,False,4.7468326e-05
1001,Apples,B2415,2025-06-18,0.54,10,30.4,74,Fruit,10,0,0,0,False,0.023250392
1002,Broccoli,B8308,2025-06-19,0.39,9,36.2,100,Leafy,6,1,3,1,False,0.99951255
1003,Beets,B5309,2025-06-20,0.74,8,27.3,71,Root,10,0,2,2,False,1.0633765e-05
1001,Apples,B7770,2025-06-26,0.66,2,33.7,45,Fruit,10,0,0,0,False,2.3276163e-05
1005,Spinach,B4805,2025-06-24,0.99,4,33.4,39,Leafy,5,0,7,1,False,2.7617925e-05
1002,Carrots,B3182,2025-06-15,0.59,13,33.3,82,Root,14,0,4,2,False,0.00020187463
1001,Bananas,B1982,2025-06-27,0.51,1,32.9,35,Fruit,5,0,1,0,False,7.325254e-05
1001,Beets,B5356,2025-06-18,0.69,10,34.4,56,Root,10,0,2,2,False,3.3531367e-05
1005,Spinach,B5969,2025-06-25,0.47,3,30.6,55,Leafy,5,0,7,1,False,9.223676e-05
1003,Broccoli,B8870,2025-06-24,0.79,4,26.5,53,Leafy,6,0,3,1,False,1.5532236e-05
1002,Lettuce,B8836,2025-06-24,0.4,4,30.7,62,Leafy,4,0,5,1,False,0.00742373
1002,Mangoes,B3824,2025-06-21,0.52,7,30.8,80,Fruit,7,0,6,0,False,0.0068344986
1005,Beets,B2161,2025-06-25,0.67,3,31.1,69,Root,10,0,2,2,False,1.02178765e-05
1006,Apples,B9353,2025-06-25,0.52,3,38.2,57,Fruit,10,0,0,0,False,5.12192e-05
1001,Lettuce,B9411,2025-06-27,0.8,1,33.1,62,Leafy,4,0,5,1,False,8.499629e-05
1005,Apples,B5047,2025-06-17,0.36,11,31.0,43,Fruit,10,0,0,0,False,0.0019426922
1004,Bananas,B4692,2025-06-23,0.65,5,27.5,58,Fruit,5,0,1,0,False,2.7244476e-05
1004,Spinach,B8075,2025-06-27,0.5,1,34.5,89,Leafy,5,0,7,1,False,0.0016525923
1003,Tomatoes,B1453,2025-06-24,0.85,4,35.1,59,Fruit,6,0,8,0,False,7.17542e-05
1006,Bananas,B7402,2025-06-20,0.24,8,26.9,74,Fruit,5,0,1,0,False,0.0020808806
1005,Broccoli,B3086,2025-06-20,0.32,8,29.7,84,Leafy,6,0,3,1,False,0.0009922085
1005,Beets,B7660,2025-06-17,0.34,11,26.6,54,Root,10,0,2,2,False,0.0001663248
1006,Apples,B4954,2025-06-18,0.8,10,34.2,73,Fruit,10,0,0,0,False,0.0010322974
1005,Carrots,B9145,2025-06-25,0.98,3,36.5,71,Root,14,0,4,2,False,2.633066e-05
1004,Spinach,B7837,2025-06-26,0.57,2,24.8,59,Leafy,5,0,7,1,False,1.893291e-05
1005,Mangoes,B3384,2025-06-27,0.81,1,37.3,71,Fruit,7,0,6,0,False,0.00012844666
1003,Carrots,B7443,2025-06-19,0.88,9,29.0,74,Root,14,0,4,2,False,1.2400315e-05
1004,Bananas,B5972,2025-06-22,0.38,6,22.1,58,Fruit,5,0,1,0,False,0.00010883265
1003,Lettuce,B9379,2025-06-24,0.84,4,31.1,47,Leafy,4,0,5,1,False,5.2006344e-05
1004,Beets,B3248,2025-06-20,0.34,8,28.5,63,Root,10,0,2,2,False,4.7679965e-05
1003,Mangoes,B9022,2025-06-22,0.57,6,30.6,72,Fruit,7,0,6,0,False,0.00020870153
1005,Beets,B2031,2025-06-23,0.8,5,20.6,45,Root,10,0,2,2,False,7.966827e-06
1006,Carrots,B5444,2025-06-18,0.65,10,32.3,72,Root,14,0,4,2,False,9.004619e-05
1005,Beets,B4732,2025-06-22,0.77,6,28.5,60,Root,10,0,2,2,False,8.039249e-06
1003,Broccoli,B4133,2025-06-22,0.59,6,33.1,51,Leafy,6,0,3,1,False,0.00010736779
1003,Broccoli,B6488,2025-06-19,0.39,9,30.8,64,Leafy,6,1,3,1,False,0.99592847
1006,Tomatoes,B5563,2025-06-23,0.6,5,24.6,55,Fruit,6,0,8,0,False,2.6339801e-05
1005,Tomatoes,B4085,2025-06-25,0.65,3,20.5,62,Fruit,6,0,8,0,False,2.8331606e-05
1006,Carrots,B4112,2025-06-16,0.84,12,32.3,57,Root,14,0,4,2,False,8.714568e-05
1006,Beets,B6261,2025-06-24,0.71,4,27.8,67,Root,10,0,2,2,False,7.793559e-06
1004,Beets,B3841,2025-06-26,0.93,2,33.9,72,Root,10,0,2,2,False,2.1947295e-05
1006,Carrots,B5047,2025-06-21,0.63,7,33.0,39,Root,14,0,4,2,False,8.550218e-06
1005,Bananas,B3999,2025-06-20,0.27,8,32.3,76,Fruit,5,1,1,0,False,0.99976677
1003,Broccoli,B7416,2025-06-20,0.37,8,31.2,62,Leafy,6,1,3,1,False,0.98812115
1006,Carrots,B8521,2025-06-17,0.78,11,26.2,52,Root,14,0,4,2,False,2.6817012e-05
1002,Carrots,B2180,2025-06-19,0.71,9,30.7,37,Root,14,0,4,2,False,1.3644234e-05
1001,Tomatoes,B7440,2025-06-27,0.77,1,33.1,63,Fruit,6,0,8,0,False,3.681136e-05
1001,Broccoli,B5174,2025-06-20,0.54,8,27.3,59,Leafy,6,0,3,1,False,0.00012930282
